f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:44:52 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.72ms -> Skor=0.0000] [api-node2: CPU=0.00%, Q=0.00, Lat=3.26ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=2.13%, Q=3.30, Lat=0.93ms -> Skor=74.9517] [api-node2: CPU=2.04%, Q=0.00, Lat=6.64ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:18 [DECISION] [api-node1: CPU=10.00%, Q=3.30, Lat=0.84ms -> Skor=74.9477] [api-node2: CPU=0.00%, Q=0.00, Lat=6.23ms -> Skor=0.0000]  ==> TERPILIH: api-node1
